,ticker,open,high,low,close,volume,value
2022-02-10 09:00:00,KRW-ETC,40810.0,44650.0,40520.0,41950.0,5446431.9375553,234415194160.0241
2022-02-11 09:00:00,KRW-ETC,42000.0,45650.0,38830.0,40050.0,5998572.91922822,259682600960.93518
2022-02-12 09:00:00,KRW-ETC,40020.0,40890.0,37880.0,38750.0,3199410.42857639,125496847210.02325
2022-02-13 09:00:00,KRW-ETC,38750.0,41550.0,38500.0,39670.0,3379921.94590713,136321992470.71124
2022-02-14 09:00:00,KRW-ETC,39670.0,40740.0,37150.0,38260.0,2648367.35426246,103396982467.62198
2022-02-15 09:00:00,KRW-ETC,38260.0,40680.0,37770.0,40450.0,2014593.23695955,79741090590.57155
2022-02-16 09:00:00,KRW-ETC,40450.0,40470.0,38410.0,39230.0,1258896.95374956,49603680119.76279
2022-02-17 09:00:00,KRW-ETC,39170.0,39610.0,35420.0,35860.0,1407609.4923201,52949091860.727516
2022-02-18 09:00:00,KRW-ETC,35860.0,37120.0,34680.0,35500.0,976180.16316498,35118979270.45748
2022-02-19 09:00:00,KRW-ETC,35460.0,35780.0,33730.0,35080.0,708461.68096961,24608114203.046894
2022-02-20 09:00:00,KRW-ETC,35140.0,35180.0,33020.0,33470.0,660331.13449376,22277947053.962746
2022-02-21 09:00:00,KRW-ETC,33500.0,34720.0,30440.0,30680.0,1149737.27090316,37617630286.855095
2022-02-22 09:00:00,KRW-ETC,30660.0,33200.0,30100.0,32430.0,1259953.28685733,39823293530.75159
2022-02-23 09:00:00,KRW-ETC,32430.0,34390.0,32020.0,32490.0,975367.14487311,32341128946.940678
2022-02-24 09:00:00,KRW-ETC,32490.0,33350.0,29200.0,32480.0,1790174.08112943,55409284957.32641
2022-02-25 09:00:00,KRW-ETC,32490.0,34560.0,31750.0,34020.0,1066401.96657178,35023267494.69928
2022-02-26 09:00:00,KRW-ETC,34020.0,36150.0,33910.0,35320.0,1153238.66595857,40665501080.92821
2022-02-27 09:00:00,KRW-ETC,35290.0,35660.0,33150.0,33640.0,905014.50236879,31214939264.158005
2022-02-28 09:00:00,KRW-ETC,33640.0,37150.0,33060.0,36940.0,1067176.58176754,36871693715.48855
2022-03-01 09:00:00,KRW-ETC,36930.0,38150.0,35860.0,36760.0,1660070.76544273,61250962553.467316
2022-03-02 09:00:00,KRW-ETC,36750.0,36960.0,35560.0,35940.0,810542.83790484,29423196239.186836
2022-03-03 09:00:00,KRW-ETC,35940.0,38460.0,35360.0,36950.0,1999611.29999774,74047548398.89294
2022-03-04 09:00:00,KRW-ETC,36950.0,37890.0,33650.0,34240.0,1313147.75355104,46836031193.14922
2022-03-05 09:00:00,KRW-ETC,34260.0,34670.0,33120.0,34320.0,598696.45222006,20318496186.144543
2022-03-06 09:00:00,KRW-ETC,34320.0,34740.0,32960.0,33090.0,570518.82241246,19222874484.789577
2022-03-07 09:00:00,KRW-ETC,33090.0,34000.0,31640.0,32580.0,761465.31347349,25022462050.732788
2022-03-08 09:00:00,KRW-ETC,32580.0,33530.0,32400.0,33270.0,546382.13259188,17985122874.447906
2022-03-09 09:00:00,KRW-ETC,33260.0,35140.0,33000.0,34550.0,912753.76723718,31285578258.55388
2022-03-10 09:00:00,KRW-ETC,34570.0,35450.0,32660.0,33210.0,992530.18999479,33416676322.79597
2022-03-11 09:00:00,KRW-ETC,33200.0,33560.0,32500.0,33070.0,581007.58253255,19190952532.911648
2022-03-12 09:00:00,KRW-ETC,33030.0,33540.0,32800.0,32920.0,404918.19046113,13417630066.125387
2022-03-13 09:00:00,KRW-ETC,32920.0,33180.0,31750.0,31920.0,392325.33225025,12777635328.103954
2022-03-14 09:00:00,KRW-ETC,31910.0,32620.0,31500.0,32150.0,426564.84977048,13645762614.52168
2022-03-15 09:00:00,KRW-ETC,32150.0,32440.0,31500.0,32030.0,299948.21829994,9560456983.559202
2022-03-16 09:00:00,KRW-ETC,32020.0,33750.0,31920.0,33550.0,695613.53211266,22727444840.199913
2022-03-17 09:00:00,KRW-ETC,33560.0,33760.0,32730.0,33220.0,515650.33755192,17141893919.63032
2022-03-18 09:00:00,KRW-ETC,33260.0,34400.0,32700.0,34120.0,525871.77913995,17539756348.571526
2022-03-19 09:00:00,KRW-ETC,34120.0,41640.0,34100.0,41380.0,4821844.38095702,184428924681.40198
2022-03-20 09:00:00,KRW-ETC,41370.0,49650.0,40030.0,46780.0,14960309.29359617,670740522199.3486
2022-03-21 09:00:00,KRW-ETC,46820.0,48810.0,44350.0,46970.0,9241203.73063762,434862166938.84985
2022-03-22 09:00:00,KRW-ETC,46960.0,57000.0,46670.0,56100.0,12140174.09412189,637017270566.5731
2022-03-23 09:00:00,KRW-ETC,56100.0,59750.0,52950.0,55160.0,12566158.60106421,715937999123.4435
2022-03-24 09:00:00,KRW-ETC,55170.0,60160.0,52050.0,58240.0,10856690.26108212,604448825242.6196
2022-03-25 09:00:00,KRW-ETC,58240.0,60100.0,55940.0,58510.0,9818316.97516767,569498442012.692
2022-03-26 09:00:00,KRW-ETC,58510.0,59210.0,56820.0,57110.0,4122169.24058441,239527872901.34174
2022-03-27 09:00:00,KRW-ETC,57110.0,58240.0,54060.0,57100.0,4268153.91209599,239862603128.3324
2022-03-28 09:00:00,KRW-ETC,57110.0,61300.0,56600.0,57570.0,6837139.2946455,399070496657.43567
2022-03-29 09:00:00,KRW-ETC,57570.0,62980.0,57400.0,59200.0,11277359.648145,676746012313.5472
2022-03-30 09:00:00,KRW-ETC,59200.0,61900.0,58830.0,59680.0,6036716.92227364,364323355344.2506
2022-03-31 09:00:00,KRW-ETC,59680.0,61400.0,57290.0,57700.0,5957407.47446074,352919951158.20447
2022-04-01 09:00:00,KRW-ETC,57730.0,58490.0,54800.0,57580.0,3642471.00513779,205970857845.2848
2022-04-02 09:00:00,KRW-ETC,57580.0,58850.0,55650.0,55990.0,2365066.30992691,135020914817.45963
2022-04-03 09:00:00,KRW-ETC,55980.0,58470.0,54950.0,56880.0,2523212.87361939,143782115376.57986
2022-04-04 09:00:00,KRW-ETC,56880.0,59100.0,54860.0,57150.0,3604698.92844436,206909470817.14362
2022-04-05 09:00:00,KRW-ETC,57160.0,57470.0,55010.0,55060.0,1705916.66117651,96291758056.82336
2022-04-06 09:00:00,KRW-ETC,55040.0,55310.0,47180.0,47460.0,3662524.02838904,187665380601.59937
2022-04-07 09:00:00,KRW-ETC,47460.0,55280.0,47100.0,53880.0,5387795.7859587,278397086435.99274
2022-04-08 09:00:00,KRW-ETC,53860.0,54760.0,50150.0,51020.0,2646330.25024243,139178833023.30542
2022-04-09 09:00:00,KRW-ETC,51030.0,53530.0,50570.0,52350.0,1922631.26163225,100553199185.30722
2022-04-10 09:00:00,KRW-ETC,52350.0,53200.0,50570.0,50790.0,1149687.34429749,59798355487.02678
2022-04-11 09:00:00,KRW-ETC,50770.0,51020.0,45670.0,47020.0,2202823.26208501,106663145448.43481
2022-04-12 09:00:00,KRW-ETC,47020.0,49430.0,46050.0,48090.0,2114103.23434655,101032148555.25772
2022-04-13 09:00:00,KRW-ETC,48100.0,48800.0,46680.0,48710.0,1284535.97304088,61533345659.950645
2022-04-14 09:00:00,KRW-ETC,48710.0,49000.0,46260.0,46610.0,1209726.61713722,57679620026.59999
2022-04-15 09:00:00,KRW-ETC,46610.0,47260.0,46210.0,46880.0,909524.56800056,42465038244.351875
2022-04-16 09:00:00,KRW-ETC,46880.0,48500.0,46500.0,47720.0,1253702.24196285,59945651404.93789
2022-04-17 09:00:00,KRW-ETC,47730.0,47950.0,45920.0,46140.0,697489.44693159,32805832327.66279
2022-04-18 09:00:00,KRW-ETC,46110.0,46380.0,43500.0,46160.0,1371810.94669586,61498739534.42108
2022-04-19 09:00:00,KRW-ETC,46160.0,47180.0,45230.0,46880.0,1023817.59267546,47219530051.948006
2022-04-20 09:00:00,KRW-ETC,46880.0,47260.0,45050.0,45540.0,1103018.12982663,50984817407.92806
2022-04-21 09:00:00,KRW-ETC,45520.0,46660.0,43730.0,44260.0,1296356.71989888,59073453077.63701
2022-04-22 09:00:00,KRW-ETC,44260.0,45150.0,43500.0,44630.0,885619.61200837,39196233906.12123
2022-04-23 09:00:00,KRW-ETC,44630.0,44810.0,43550.0,43670.0,492107.82217794,21681011976.206757
2022-04-24 09:00:00,KRW-ETC,43680.0,44050.0,42150.0,42400.0,775793.83740334,33464928884.022575
2022-04-25 09:00:00,KRW-ETC,42390.0,43340.0,40000.0,42520.0,1435376.64200865,59390549113.69291
2022-04-26 09:00:00,KRW-ETC,42530.0,42670.0,39010.0,39380.0,1172522.81271189,47969226327.49257
2022-04-27 09:00:00,KRW-ETC,39440.0,40270.0,38820.0,39810.0,751368.12834939,29703036723.418037
2022-04-28 09:00:00,KRW-ETC,39850.0,40500.0,39010.0,39680.0,733599.2969037,29177488589.65058
2022-04-29 09:00:00,KRW-ETC,39670.0,40180.0,37290.0,37600.0,701200.89927629,27100542972.669815
2022-04-30 09:00:00,KRW-ETC,37600.0,38140.0,34410.0,34720.0,691137.09208679,25213942183.876083
2022-05-01 09:00:00,KRW-ETC,34700.0,36100.0,33600.0,35580.0,845757.91173326,29372987958.7274
2022-05-02 09:00:00,KRW-ETC,35590.0,36330.0,34150.0,35270.0,740929.53833067,26136765712.763317
2022-05-03 09:00:00,KRW-ETC,35260.0,35890.0,34310.0,34700.0,551892.18727518,19388953476.53454
2022-05-04 09:00:00,KRW-ETC,34700.0,39290.0,34560.0,39030.0,1300198.39380461,47802664308.480606
2022-05-05 09:00:00,KRW-ETC,39070.0,42080.0,36150.0,36870.0,3551321.33414129,139599578276.49832
2022-05-06 09:00:00,KRW-ETC,36870.0,37220.0,35330.0,36530.0,1289852.08114775,46655836606.922386
2022-05-07 09:00:00,KRW-ETC,36530.0,36650.0,34840.0,35290.0,567573.19326128,20322488782.869057
2022-05-08 09:00:00,KRW-ETC,35290.0,35750.0,34360.0,35100.0,614047.34985723,21481551362.985416
2022-01-29 09:00:00,KRW-OMG,5655.0,6100.0,5620.0,6015.0,3705445.66080688,21679847769.963432
2022-01-30 09:00:00,KRW-OMG,6025.0,6205.0,5790.0,6025.0,2253426.14742351,13587296192.31635
2022-01-31 09:00:00,KRW-OMG,6030.0,6395.0,5650.0,6165.0,3673469.35785387,22502322949.693
2022-02-01 09:00:00,KRW-OMG,6165.0,6215.0,5905.0,6040.0,1244296.83819502,7560981402.689153
2022-02-02 09:00:00,KRW-OMG,6035.0,6150.0,5680.0,5715.0,1606478.4544538,9582068624.225843
2022-02-03 09:00:00,KRW-OMG,5715.0,5925.0,5600.0,5800.0,1006327.7154358,5784039588.840844
2022-02-04 09:00:00,KRW-OMG,5800.0,6100.0,5650.0,6085.0,1837810.82373755,10756303673.02288
2022-02-05 09:00:00,KRW-OMG,6085.0,6380.0,6030.0,6290.0,2281564.73651148,14228014270.605461
2022-02-06 09:00:00,KRW-OMG,6290.0,6510.0,6075.0,6310.0,2504428.6285962,15768940437.218979
2022-02-07 09:00:00,KRW-OMG,6310.0,6695.0,6175.0,6615.0,3619473.6532271,23521202757.388714
2022-02-08 09:00:00,KRW-OMG,6615.0,6915.0,6185.0,6350.0,3930846.07118904,25772683312.345337
2022-02-09 09:00:00,KRW-OMG,6365.0,6625.0,6285.0,6485.0,3123575.89548038,20187753175.147446
2022-02-10 09:00:00,KRW-OMG,6485.0,6640.0,6165.0,6200.0,2996464.7589618,19292318488.521477
2022-02-11 09:00:00,KRW-OMG,6200.0,6285.0,5655.0,5765.0,1562340.29174475,9459634489.185143
2022-02-12 09:00:00,KRW-OMG,5765.0,5930.0,5545.0,5865.0,1004711.75329356,5764597238.534519
2022-02-13 09:00:00,KRW-OMG,5870.0,5890.0,5615.0,5710.0,1000468.62389789,5759835700.946317
2022-02-14 09:00:00,KRW-OMG,5705.0,5730.0,5440.0,5595.0,901694.05887144,5011966937.597089
2022-02-15 09:00:00,KRW-OMG,5600.0,6010.0,5595.0,5995.0,1597147.2114519,9340424588.013092
2022-02-16 09:00:00,KRW-OMG,5995.0,5995.0,5700.0,5850.0,1262748.36197833,7384576901.878334
2022-02-17 09:00:00,KRW-OMG,5845.0,5930.0,5300.0,5320.0,1671173.43834397,9417745730.775482
2022-02-18 09:00:00,KRW-OMG,5320.0,5490.0,5250.0,5300.0,898777.0430237,4830592833.986875
2022-02-19 09:00:00,KRW-OMG,5300.0,5460.0,5085.0,5260.0,992850.6594969,5259902953.837748
2022-02-20 09:00:00,KRW-OMG,5255.0,5270.0,4925.0,5005.0,887443.95663713,4472714067.052313
2022-02-21 09:00:00,KRW-OMG,5015.0,5225.0,4600.0,4620.0,1374969.84383808,6786303441.624901
2022-02-22 09:00:00,KRW-OMG,4630.0,4875.0,4490.0,4845.0,946853.43116154,4428492998.602311
2022-02-23 09:00:00,KRW-OMG,4840.0,5220.0,4705.0,4720.0,4904053.01655297,24557660180.81231
2022-02-24 09:00:00,KRW-OMG,4730.0,4770.0,4145.0,4605.0,2001316.01361464,8846342100.418762
2022-02-25 09:00:00,KRW-OMG,4605.0,4870.0,4505.0,4815.0,1313105.949681,6142550562.605005
2022-02-26 09:00:00,KRW-OMG,4815.0,5045.0,4810.0,4965.0,1123785.1975837,5522404077.3792
2022-02-27 09:00:00,KRW-OMG,4965.0,4995.0,4645.0,4715.0,1257938.85417538,6076586053.72947
2022-02-28 09:00:00,KRW-OMG,4720.0,5110.0,4610.0,5110.0,1521006.48704782,7401717641.628324
2022-03-01 09:00:00,KRW-OMG,5110.0,5340.0,5035.0,5190.0,2216386.83471889,11439135119.78066
2022-03-02 09:00:00,KRW-OMG,5190.0,5545.0,5040.0,5380.0,5987414.49093315,32098454805.88755
2022-03-03 09:00:00,KRW-OMG,5380.0,5390.0,5100.0,5205.0,1809187.01542153,9491818815.169994
2022-03-04 09:00:00,KRW-OMG,5205.0,5225.0,4870.0,4925.0,1288807.80719227,6510077324.25497
2022-03-05 09:00:00,KRW-OMG,4920.0,5015.0,4750.0,4975.0,848363.25152208,4126387808.409417
2022-03-06 09:00:00,KRW-OMG,4970.0,5010.0,4690.0,4705.0,1037347.67878859,4982163058.096658
2022-03-07 09:00:00,KRW-OMG,4710.0,4830.0,4485.0,4580.0,1608020.07161552,7540537412.368204
2022-03-08 09:00:00,KRW-OMG,4580.0,4800.0,4545.0,4745.0,842824.1941634,3932191095.570589
2022-03-09 09:00:00,KRW-OMG,4745.0,4945.0,4725.0,4910.0,1402091.17728766,6822654658.376862
2022-03-10 09:00:00,KRW-OMG,4910.0,5930.0,4800.0,5360.0,38070773.40608491,211783729438.38528
2022-03-11 09:00:00,KRW-OMG,5365.0,5370.0,4980.0,5030.0,4856628.717054,25076084244.685402
2022-03-12 09:00:00,KRW-OMG,5035.0,5240.0,4995.0,5010.0,2973505.14993875,15273976002.457571
2022-03-13 09:00:00,KRW-OMG,5000.0,5155.0,4900.0,4900.0,1879324.76264008,9471302914.689575
2022-03-14 09:00:00,KRW-OMG,4900.0,5020.0,4775.0,5005.0,1344269.97079295,6540422511.998906
2022-03-15 09:00:00,KRW-OMG,5005.0,5085.0,4860.0,4975.0,1205542.1291398,5958379129.173279
2022-03-16 09:00:00,KRW-OMG,4975.0,5145.0,4905.0,5120.0,1987038.72391591,9986535144.710154
2022-03-17 09:00:00,KRW-OMG,5115.0,5125.0,4990.0,5060.0,1163028.09873383,5876166238.227361
2022-03-18 09:00:00,KRW-OMG,5060.0,5455.0,4985.0,5225.0,4950698.94111758,26003044590.892662
2022-03-19 09:00:00,KRW-OMG,5220.0,5900.0,5205.0,5740.0,19909889.4257974,112955641710.1307
2022-03-20 09:00:00,KRW-OMG,5740.0,6470.0,5735.0,5955.0,27363144.14218191,167613320687.30167
2022-03-21 09:00:00,KRW-OMG,5965.0,6060.0,5690.0,5865.0,6740776.15398287,39506755078.49991
2022-03-22 09:00:00,KRW-OMG,5865.0,6075.0,5725.0,5885.0,5586316.8899611,33108223174.724934
2022-03-23 09:00:00,KRW-OMG,5890.0,6500.0,5830.0,6325.0,17172545.67690891,107323270139.86621
2022-03-24 09:00:00,KRW-OMG,6330.0,6430.0,6070.0,6285.0,4494862.92529106,27986627320.904144
2022-03-25 09:00:00,KRW-OMG,6280.0,6500.0,6080.0,6230.0,5520263.21541464,35035855427.93748
2022-03-26 09:00:00,KRW-OMG,6230.0,6355.0,6075.0,6345.0,2289703.4473111,14224634645.01449
2022-03-27 09:00:00,KRW-OMG,6345.0,6500.0,6160.0,6475.0,3878064.43219968,24525559449.38309
2022-03-28 09:00:00,KRW-OMG,6470.0,6875.0,6405.0,6495.0,5471368.41458873,36250336168.94489
2022-03-29 09:00:00,KRW-OMG,6500.0,7285.0,6465.0,6765.0,14619112.32168715,101230205910.26085
2022-03-30 09:00:00,KRW-OMG,6750.0,6980.0,6525.0,6850.0,4761862.46352124,32295711102.95426
2022-03-31 09:00:00,KRW-OMG,6850.0,7290.0,6615.0,6700.0,5637914.43857413,39177795498.87776
2022-04-01 09:00:00,KRW-OMG,6700.0,7360.0,6700.0,7200.0,11159310.77060194,78927393958.9891
2022-04-02 09:00:00,KRW-OMG,7200.0,7450.0,7015.0,7400.0,4491688.61921476,32606437284.579353
2022-04-03 09:00:00,KRW-OMG,7410.0,7720.0,7110.0,7350.0,3533773.81189583,26036598461.906136
2022-04-04 09:00:00,KRW-OMG,7355.0,7440.0,6835.0,7100.0,3598174.66043054,25720678329.309486
2022-04-05 09:00:00,KRW-OMG,7100.0,7250.0,6800.0,6805.0,2161562.27626485,15173934833.415123
2022-04-06 09:00:00,KRW-OMG,6805.0,6810.0,5880.0,5895.0,3798683.67215128,23840700545.610962
2022-04-07 09:00:00,KRW-OMG,5890.0,6280.0,5770.0,6180.0,2239608.10127304,13602142066.003162
2022-04-08 09:00:00,KRW-OMG,6185.0,6345.0,5850.0,5900.0,2364409.56199966,14597569108.418344
2022-04-09 09:00:00,KRW-OMG,5915.0,6195.0,5895.0,6075.0,1717243.31183009,10363057743.290405
2022-04-10 09:00:00,KRW-OMG,6075.0,6140.0,5905.0,5915.0,1042833.15780297,6302577707.607058
2022-04-11 09:00:00,KRW-OMG,5920.0,5940.0,5300.0,5370.0,2103825.64763479,11800613649.913195
2022-04-12 09:00:00,KRW-OMG,5370.0,5820.0,5275.0,5605.0,2535314.69418571,14099721500.246655
2022-04-13 09:00:00,KRW-OMG,5590.0,5870.0,5530.0,5825.0,1632297.81895673,9272457555.41468
2022-04-14 09:00:00,KRW-OMG,5830.0,5980.0,5625.0,5685.0,1813236.83941335,10594334222.044353
2022-04-15 09:00:00,KRW-OMG,5685.0,6135.0,5675.0,5810.0,4367147.46258859,25765262112.806667
2022-04-16 09:00:00,KRW-OMG,5810.0,6150.0,5800.0,5975.0,5852555.87570219,35205773578.966064
2022-04-17 09:00:00,KRW-OMG,5975.0,5990.0,5630.0,5685.0,1171741.77882886,6878260954.71683
2022-04-18 09:00:00,KRW-OMG,5685.0,5895.0,5405.0,5855.0,1652361.18802614,9307281719.822641
2022-04-19 09:00:00,KRW-OMG,5860.0,5965.0,5775.0,5960.0,1748305.07840494,10281734745.278559
2022-04-20 09:00:00,KRW-OMG,5960.0,6185.0,5785.0,5935.0,2442691.01169477,14694119098.948772
2022-04-21 09:00:00,KRW-OMG,5935.0,6290.0,5745.0,5780.0,3466231.97748336,21049848332.68307
2022-04-22 09:00:00,KRW-OMG,5785.0,6015.0,5705.0,5820.0,1893091.44810678,11075987678.667953
2022-04-23 09:00:00,KRW-OMG,5820.0,5880.0,5710.0,5790.0,915331.92583101,5296242467.079818
2022-04-24 09:00:00,KRW-OMG,5790.0,6270.0,5645.0,5725.0,5677625.30880969,34041556834.90015
2022-04-25 09:00:00,KRW-OMG,5725.0,5765.0,5345.0,5675.0,1726091.62358811,9529403510.152868
2022-04-26 09:00:00,KRW-OMG,5680.0,5795.0,5175.0,5250.0,2099144.47185866,11514530193.604856
2022-04-27 09:00:00,KRW-OMG,5250.0,5440.0,5210.0,5340.0,1400775.1817531,7476920757.59303
2022-04-28 09:00:00,KRW-OMG,5340.0,5550.0,5265.0,5315.0,1327848.64791612,7131856198.540498
2022-04-29 09:00:00,KRW-OMG,5310.0,5335.0,4985.0,5110.0,985110.7214257,5069288711.810232
2022-04-30 09:00:00,KRW-OMG,5110.0,5235.0,4650.0,4740.0,1288123.72761094,6446783091.826905
2022-05-01 09:00:00,KRW-OMG,4730.0,4970.0,4585.0,4945.0,1104113.31388326,5279244905.519811
2022-05-02 09:00:00,KRW-OMG,4950.0,5020.0,4685.0,4930.0,929112.29879045,4512387054.416661
2022-05-03 09:00:00,KRW-OMG,4930.0,5070.0,4715.0,4820.0,1032332.9726524,5078225902.425381
2022-05-04 09:00:00,KRW-OMG,4825.0,5440.0,4765.0,5410.0,1815677.51463624,9272182341.915737
2022-05-05 09:00:00,KRW-OMG,5405.0,5480.0,4780.0,4900.0,1580287.50096919,8047383534.006791
2022-05-06 09:00:00,KRW-OMG,4890.0,4915.0,4635.0,4790.0,851743.30315229,4057401640.82495
2022-05-07 09:00:00,KRW-OMG,4790.0,4840.0,4635.0,4730.0,585914.90096435,2782162798.179435
2022-05-08 09:00:00,KRW-OMG,4735.0,4895.0,4610.0,4840.0,858619.56725765,4084561529.2860103
2022-01-29 09:00:00,KRW-SNT,60.6,62.3,59.4,61.9,58093838.6302964,3538387797.440128
2022-01-30 09:00:00,KRW-SNT,61.9,63.9,60.3,61.4,61052017.44788065,3776142904.6242714
2022-01-31 09:00:00,KRW-SNT,61.4,61.5,58.3,61.2,29625393.63022912,1764036297.9374607
2022-02-01 09:00:00,KRW-SNT,61.0,62.0,60.1,61.7,30543737.74320056,1862003009.9008467
2022-02-02 09:00:00,KRW-SNT,61.7,69.3,60.3,60.6,230032316.2679449,14721742584.017946
2022-02-03 09:00:00,KRW-SNT,60.7,65.5,60.3,62.7,116021395.11901757,7184234730.056129
2022-02-04 09:00:00,KRW-SNT,62.7,67.2,61.7,66.8,232128207.65256536,15097140637.71392
2022-02-05 09:00:00,KRW-SNT,66.9,70.1,66.2,68.6,117493029.13773847,8037390205.712152
2022-02-06 09:00:00,KRW-SNT,68.6,71.0,65.9,69.1,86705206.69290988,5941054773.390974
2022-02-07 09:00:00,KRW-SNT,69.1,85.0,68.2,78.1,1902765334.4805427,150122793595.42584
2022-02-08 09:00:00,KRW-SNT,78.2,88.8,75.7,79.9,2378726798.431023,196543512966.5742
2022-02-09 09:00:00,KRW-SNT,79.9,80.0,74.2,77.4,209861369.21783602,16121217131.60515
2022-02-10 09:00:00,KRW-SNT,77.3,83.0,75.0,76.2,571942249.5830942,45098512813.36337
2022-02-11 09:00:00,KRW-SNT,76.0,76.2,68.5,71.4,102306763.75432295,7531731284.136682
2022-02-12 09:00:00,KRW-SNT,71.4,72.9,67.4,72.8,69027612.9192059,4833437154.589309
2022-02-13 09:00:00,KRW-SNT,72.9,78.3,70.0,71.8,447735701.60751384,33700328447.521694
2022-02-14 09:00:00,KRW-SNT,71.9,72.1,67.6,69.6,90206592.761157,6222733701.071597
2022-02-15 09:00:00,KRW-SNT,69.6,74.0,68.4,74.0,64887575.62128561,4612708490.224263
2022-02-16 09:00:00,KRW-SNT,73.7,74.4,70.7,72.5,63596909.78261586,4593602706.627638
2022-02-17 09:00:00,KRW-SNT,72.5,73.7,67.1,67.7,72564766.68450806,5157845878.944014
2022-02-18 09:00:00,KRW-SNT,67.7,70.5,66.5,67.8,46146365.21163393,3146205437.2155757
2022-02-19 09:00:00,KRW-SNT,67.8,68.1,64.5,66.7,36859797.62685628,2439666127.284998
2022-02-20 09:00:00,KRW-SNT,66.8,71.2,62.3,64.6,207627508.6063071,14075624898.40584
2022-02-21 09:00:00,KRW-SNT,64.6,65.9,58.6,59.5,66170802.56139651,4199713974.5935206
2022-02-22 09:00:00,KRW-SNT,59.5,62.7,56.5,60.8,66431600.63452824,3933959335.5078926
2022-02-23 09:00:00,KRW-SNT,60.8,63.7,59.4,60.5,47109433.98946161,2886713249.307236
2022-02-24 09:00:00,KRW-SNT,60.5,61.4,53.2,59.3,75586311.55362558,4246411811.29514
2022-02-25 09:00:00,KRW-SNT,59.4,63.3,57.5,63.0,92543991.46611547,5583540789.133062
2022-02-26 09:00:00,KRW-SNT,62.6,72.2,62.1,66.0,464256563.3773131,31521291523.432014
2022-02-27 09:00:00,KRW-SNT,65.9,69.0,63.0,63.1,130829945.00344609,8601611781.147543
2022-02-28 09:00:00,KRW-SNT,63.2,72.1,62.5,68.1,546724769.2535993,36353862242.58102
2022-03-01 09:00:00,KRW-SNT,68.1,73.7,67.7,70.9,476163089.7302908,33598290987.88775
2022-03-02 09:00:00,KRW-SNT,70.8,71.1,67.2,69.4,84025271.31414446,5781341313.526348
2022-03-03 09:00:00,KRW-SNT,69.4,70.8,67.1,68.0,60713962.76309818,4175243928.263325
2022-03-04 09:00:00,KRW-SNT,68.0,70.8,65.1,67.2,217523403.1083626,14900412546.340662
2022-03-05 09:00:00,KRW-SNT,66.6,68.1,64.7,68.1,64475825.48083927,4307717369.268688
2022-03-06 09:00:00,KRW-SNT,68.1,68.4,65.0,65.8,58385341.19880132,3874108801.5757256
2022-03-07 09:00:00,KRW-SNT,66.0,73.2,64.2,71.2,839013961.3900346,58417484628.52043
2022-03-08 09:00:00,KRW-SNT,71.2,79.6,69.9,72.6,681023513.5345653,50298859047.56244
2022-03-09 09:00:00,KRW-SNT,72.5,86.7,72.4,76.3,2282694440.2097306,184131728432.10846
2022-03-10 09:00:00,KRW-SNT,76.3,77.3,70.1,71.0,257654487.19880176,18795974587.615093
2022-03-11 09:00:00,KRW-SNT,71.0,72.8,68.2,70.3,103122819.84964298,7225872286.407228
2022-03-12 09:00:00,KRW-SNT,70.1,75.4,70.0,75.2,581335788.3623004,42592938936.308586
2022-03-13 09:00:00,KRW-SNT,75.1,75.2,69.4,69.8,211290339.26029158,15163289884.069277
2022-03-14 09:00:00,KRW-SNT,69.8,71.7,67.5,70.6,146218433.40532178,10162783402.675018
2022-03-15 09:00:00,KRW-SNT,70.4,71.9,67.8,69.5,141596389.8911376,9869307806.966463
2022-03-16 09:00:00,KRW-SNT,69.6,70.2,68.3,70.2,73039790.23456423,5046436309.051099
2022-03-17 09:00:00,KRW-SNT,70.2,71.9,68.7,70.7,91700240.57355078,6447810658.256002
2022-03-18 09:00:00,KRW-SNT,70.6,71.1,68.8,71.0,58697885.56761591,4092758635.6460886
2022-03-19 09:00:00,KRW-SNT,71.0,72.7,70.0,72.1,145049115.8769854,10356914208.677242
2022-03-20 09:00:00,KRW-SNT,72.0,75.0,70.5,71.3,196590935.25498295,14299073914.25261
2022-03-21 09:00:00,KRW-SNT,71.4,71.6,69.5,71.0,56889007.20066523,4011030872.9766498
2022-03-22 09:00:00,KRW-SNT,71.0,76.3,70.6,74.5,246565771.3125805,18230562399.28006
2022-03-23 09:00:00,KRW-SNT,74.4,74.7,73.0,74.6,72557809.83627771,5350648491.639873
2022-03-24 09:00:00,KRW-SNT,74.6,75.2,73.1,74.8,68719219.7203768,5089502970.552213
2022-03-25 09:00:00,KRW-SNT,74.7,75.9,73.9,74.8,82540476.74588855,6173654741.781703
2022-03-26 09:00:00,KRW-SNT,74.8,97.7,74.0,96.9,1907433313.127159,163167994781.6879
2022-03-27 09:00:00,KRW-SNT,96.9,105.0,86.7,93.1,3889867299.3856893,370866338471.72125
2022-03-28 09:00:00,KRW-SNT,93.1,97.5,90.6,91.0,760114171.9209354,71155806280.37022
2022-03-29 09:00:00,KRW-SNT,91.0,91.9,86.0,89.0,292614931.23815036,26401243997.66487
2022-03-30 09:00:00,KRW-SNT,89.0,95.2,84.7,93.0,933190137.7174422,85810548559.25792
2022-03-31 09:00:00,KRW-SNT,92.9,102.0,90.3,93.5,1153895950.6910036,113745019007.24226
