,open,high,low,close,volume,value
2022-06-02 02:30:00+00:00,38175000.0,38179000.0,38136000.0,38176000.0,3.1350972,119610548.03457
2022-06-02 02:31:00+00:00,38176000.0,38180000.0,38142000.0,38142000.0,3.42463935,130680717.12706
2022-06-02 02:32:00+00:00,38142000.0,38148000.0,38129000.0,38129000.0,2.41630565,92160558.26215
2022-06-02 02:33:00+00:00,38140000.0,38140000.0,38094000.0,38100000.0,3.76666263,143537062.6902
2022-06-02 02:34:00+00:00,38100000.0,38155000.0,38094000.0,38139000.0,1.6952474,64595278.32442
2022-06-02 02:35:00+00:00,38139000.0,38180000.0,38111000.0,38180000.0,7.48224947,285322949.56261
2022-06-02 02:36:00+00:00,38180000.0,38216000.0,38178000.0,38216000.0,22.08724033,843289124.73697
2022-06-02 02:37:00+00:00,38216000.0,38280000.0,38216000.0,38266000.0,11.04197917,422433886.68049
2022-06-02 02:38:00+00:00,38266000.0,38331000.0,38251000.0,38270000.0,24.18361062,926051236.26312
2022-06-02 02:39:00+00:00,38300000.0,38326000.0,38270000.0,38326000.0,2.86721004,109824893.62566
2022-06-02 02:40:00+00:00,38326000.0,38326000.0,38301000.0,38323000.0,3.96019004,151704626.99938
2022-06-02 02:41:00+00:00,38322000.0,38323000.0,38231000.0,38280000.0,5.16868656,197927659.48369
2022-06-02 02:42:00+00:00,38279000.0,38293000.0,38232000.0,38233000.0,0.90754564,34720378.73136
2022-06-02 02:43:00+00:00,38275000.0,38275000.0,38220000.0,38228000.0,3.09820661,118457644.02634
2022-06-02 02:44:00+00:00,38229000.0,38229000.0,38216000.0,38228000.0,0.65928206,25196072.13276
2022-06-02 02:45:00+00:00,38228000.0,38255000.0,38216000.0,38249000.0,1.22186734,46707597.44151
2022-06-02 02:46:00+00:00,38249000.0,38288000.0,38236000.0,38284000.0,1.75085011,67010593.21583
2022-06-02 02:47:00+00:00,38283000.0,38284000.0,38239000.0,38284000.0,2.07498197,79389951.02827
2022-06-02 02:48:00+00:00,38284000.0,38286000.0,38260000.0,38284000.0,4.0523749,155060449.53554
2022-06-02 02:49:00+00:00,38277000.0,38277000.0,38260000.0,38261000.0,2.04160677,78114412.07105
2022-06-02 02:50:00+00:00,38262000.0,38328000.0,38262000.0,38328000.0,1.35963761,52064235.47149
2022-06-02 02:51:00+00:00,38320000.0,38327000.0,38283000.0,38283000.0,5.32415639,203927361.93499
2022-06-02 02:52:00+00:00,38285000.0,38285000.0,38180000.0,38205000.0,8.78886545,336155441.40463
2022-06-02 02:53:00+00:00,38180000.0,38206000.0,38180000.0,38188000.0,2.73048664,104267493.65643
2022-06-02 02:54:00+00:00,38206000.0,38206000.0,38150000.0,38158000.0,0.98375551,37549848.02607
2022-06-02 02:55:00+00:00,38158000.0,38211000.0,38139000.0,38211000.0,2.30281536,87886346.76114
2022-06-02 02:56:00+00:00,38229000.0,38249000.0,38210000.0,38241000.0,1.93406133,73926109.49668
2022-06-02 02:57:00+00:00,38241000.0,38241000.0,38181000.0,38241000.0,1.33280693,50945085.26131
2022-06-02 02:58:00+00:00,38242000.0,38297000.0,38241000.0,38263000.0,1.73940272,66566430.13378
2022-06-02 02:59:00+00:00,38264000.0,38286000.0,38260000.0,38280000.0,2.38584295,91303293.76048
2022-06-02 03:00:00+00:00,38280000.0,38281000.0,38263000.0,38281000.0,1.36150568,52103524.72
2022-06-02 03:01:00+00:00,38281000.0,38281000.0,38260000.0,38280000.0,2.27615145,87110878.64237
2022-06-02 03:02:00+00:00,38280000.0,38280000.0,38210000.0,38238000.0,2.34316494,89598380.13515
2022-06-02 03:03:00+00:00,38239000.0,38262000.0,38217000.0,38234000.0,0.44512232,17022236.66456
2022-06-02 03:04:00+00:00,38232000.0,38273000.0,38231000.0,38269000.0,1.06661577,40813616.00762
2022-06-02 03:05:00+00:00,38269000.0,38315000.0,38262000.0,38303000.0,2.93155913,112257521.24313
2022-06-02 03:06:00+00:00,38315000.0,38325000.0,38298000.0,38298000.0,7.7132315,295547443.00091
2022-06-02 03:07:00+00:00,38300000.0,38331000.0,38262000.0,38263000.0,1.49768038,57375512.36384
2022-06-02 03:08:00+00:00,38262000.0,38323000.0,38250000.0,38323000.0,5.03244129,192554947.66723
2022-06-02 03:09:00+00:00,38322000.0,38329000.0,38277000.0,38278000.0,1.06783152,40909644.25257
2022-06-02 03:10:00+00:00,38281000.0,38325000.0,38278000.0,38325000.0,1.21661825,46587452.46775
2022-06-02 03:11:00+00:00,38325000.0,38325000.0,38285000.0,38310000.0,0.29903311,11450533.77998
2022-06-02 03:12:00+00:00,38310000.0,38321000.0,38294000.0,38312000.0,1.5341187,58769040.53651
2022-06-02 03:13:00+00:00,38314000.0,38327000.0,38312000.0,38321000.0,0.20839858,7985774.07167
2022-06-02 03:14:00+00:00,38327000.0,38327000.0,38321000.0,38321000.0,1.22920237,47105633.37668
2022-06-02 03:15:00+00:00,38321000.0,38326000.0,38309000.0,38317000.0,0.74027689,28365500.1251
2022-06-02 03:16:00+00:00,38317000.0,38318000.0,38310000.0,38311000.0,0.41308935,15826962.20891
2022-06-02 03:17:00+00:00,38311000.0,38312000.0,38250000.0,38250000.0,4.99953938,191496822.61896
2022-06-02 03:18:00+00:00,38268000.0,38268000.0,38200000.0,38236000.0,1.19295565,45612550.98941
2022-06-02 03:19:00+00:00,38231000.0,38231000.0,38183000.0,38201000.0,4.438419,169520163.4021
2022-06-02 03:20:00+00:00,38223000.0,38274000.0,38208000.0,38236000.0,1.1114157,42502035.29407
2022-06-02 03:21:00+00:00,38246000.0,38320000.0,38246000.0,38312000.0,1.86157807,71305696.13979
2022-06-02 03:22:00+00:00,38320000.0,38390000.0,38320000.0,38390000.0,6.24978221,239715127.7519
2022-06-02 03:23:00+00:00,38390000.0,38506000.0,38362000.0,38444000.0,38.99229831,1499958625.40233
2022-06-02 03:24:00+00:00,38437000.0,38498000.0,38430000.0,38484000.0,5.49992216,211509676.82482
2022-06-02 03:25:00+00:00,38464000.0,38485000.0,38450000.0,38451000.0,24.56184954,944655133.32961
2022-06-02 03:26:00+00:00,38451000.0,38453000.0,38430000.0,38449000.0,2.23617422,85963348.65205
2022-06-02 03:27:00+00:00,38435000.0,38451000.0,38400000.0,38449000.0,4.16982995,160223784.23651
2022-06-02 03:28:00+00:00,38449000.0,38499000.0,38448000.0,38448000.0,2.51103016,96585454.86723
2022-06-02 03:29:00+00:00,38456000.0,38462000.0,38414000.0,38420000.0,0.5965194,22935190.15914
2022-06-02 03:30:00+00:00,38430000.0,38467000.0,38420000.0,38467000.0,2.17997426,83814426.14921
2022-06-02 03:31:00+00:00,38448000.0,38481000.0,38440000.0,38481000.0,0.84188599,32387684.43344
2022-06-02 03:32:00+00:00,38468000.0,38481000.0,38441000.0,38441000.0,1.97906692,76115485.57264
2022-06-02 03:33:00+00:00,38478000.0,38499000.0,38380000.0,38412000.0,8.40361779,323018613.37415
2022-06-02 03:34:00+00:00,38380000.0,38436000.0,38271000.0,38402000.0,6.9484681,266659624.00189
2022-06-02 03:35:00+00:00,38416000.0,38486000.0,38375000.0,38432000.0,0.77430485,29757569.56
2022-06-02 03:36:00+00:00,38432000.0,38510000.0,38424000.0,38510000.0,3.8962885,149821402.1318
2022-06-02 03:37:00+00:00,38478000.0,38560000.0,38447000.0,38535000.0,7.97439999,307192060.09248
2022-06-02 03:38:00+00:00,38536000.0,38559000.0,38456000.0,38510000.0,1.76130382,67815307.5959
2022-06-02 03:39:00+00:00,38492000.0,38522000.0,38450000.0,38460000.0,2.94779813,113465870.04428
2022-06-02 03:40:00+00:00,38465000.0,38490000.0,38443000.0,38458000.0,2.36462126,90963467.24156
2022-06-02 03:41:00+00:00,38458000.0,38487000.0,38451000.0,38456000.0,0.7058516,27146231.57378
2022-06-02 03:42:00+00:00,38486000.0,38486000.0,38456000.0,38484000.0,0.9923603,38173112.19512
2022-06-02 03:43:00+00:00,38479000.0,38500000.0,38479000.0,38496000.0,1.80946958,69648515.55491
2022-06-02 03:44:00+00:00,38496000.0,38538000.0,38487000.0,38521000.0,1.58452108,61044113.51379
2022-06-02 03:45:00+00:00,38538000.0,38544000.0,38489000.0,38490000.0,1.38682409,53426317.642
2022-06-02 03:46:00+00:00,38527000.0,38531000.0,38484000.0,38521000.0,0.39267815,15122307.60087
2022-06-02 03:47:00+00:00,38521000.0,38530000.0,38487000.0,38491000.0,0.51064723,19660272.50431
2022-06-02 03:48:00+00:00,38491000.0,38523000.0,38486000.0,38488000.0,0.74327494,28622274.24364
2022-06-02 03:49:00+00:00,38516000.0,38519000.0,38487000.0,38518000.0,0.89098859,34309264.99858
2022-06-02 03:50:00+00:00,38517000.0,38518000.0,38480000.0,38510000.0,1.69809827,65367284.95176
2022-06-02 03:51:00+00:00,38483000.0,38506000.0,38426000.0,38433000.0,3.18810323,122629641.65438
2022-06-02 03:52:00+00:00,38438000.0,38438000.0,38396000.0,38415000.0,4.38860133,168578087.74025
2022-06-02 03:53:00+00:00,38490000.0,38490000.0,38417000.0,38420000.0,0.92557974,35561111.54086
2022-06-02 03:54:00+00:00,38420000.0,38444000.0,38396000.0,38396000.0,1.14364443,43929709.64799
2022-06-02 03:55:00+00:00,38396000.0,38396000.0,38380000.0,38380000.0,0.45490167,17461168.69637
2022-06-02 03:56:00+00:00,38381000.0,38387000.0,38351000.0,38351000.0,3.80003488,145840927.84152
2022-06-02 03:57:00+00:00,38351000.0,38351000.0,38212000.0,38278000.0,4.28300099,163947190.62824
2022-06-02 03:58:00+00:00,38289000.0,38299000.0,38223000.0,38242000.0,1.39201411,53224440.25425
2022-06-02 03:59:00+00:00,38245000.0,38303000.0,38242000.0,38257000.0,1.12334785,42965099.22889
2022-06-02 04:00:00+00:00,38257000.0,38257000.0,38235000.0,38235000.0,1.25409573,47966309.2097
2022-06-02 04:01:00+00:00,38235000.0,38242000.0,38231000.0,38236000.0,0.46135626,17640357.21311
2022-06-02 04:02:00+00:00,38242000.0,38299000.0,38235000.0,38235000.0,1.27961724,48947528.89829
2022-06-02 04:03:00+00:00,38235000.0,38236000.0,38121000.0,38150000.0,3.79833279,144989189.1449
2022-06-02 04:04:00+00:00,38168000.0,38221000.0,38120000.0,38211000.0,3.73373504,142394317.46367
2022-06-02 04:05:00+00:00,38211000.0,38221000.0,38192000.0,38221000.0,1.34667977,51464671.53553
2022-06-02 04:06:00+00:00,38221000.0,38318000.0,38211000.0,38283000.0,2.34993581,89866399.82991
2022-06-02 04:07:00+00:00,38283000.0,38321000.0,38252000.0,38252000.0,1.97634766,75676042.11434
2022-06-02 04:08:00+00:00,38258000.0,38353000.0,38255000.0,38303000.0,4.27301372,163656804.45087
2022-06-02 04:09:00+00:00,38293000.0,38318000.0,38290000.0,38290000.0,0.81721891,31300371.6118
2022-06-02 04:10:00+00:00,38293000.0,38301000.0,38235000.0,38250000.0,1.8250075,69838073.60251
2022-06-02 04:11:00+00:00,38255000.0,38315000.0,38235000.0,38238000.0,1.15528223,44187278.32686
2022-06-02 04:12:00+00:00,38249000.0,38313000.0,38235000.0,38253000.0,1.32772496,50788111.80017
2022-06-02 04:13:00+00:00,38293000.0,38346000.0,38284000.0,38340000.0,0.24100613,9232964.72585
2022-06-02 04:14:00+00:00,38340000.0,38436000.0,38340000.0,38357000.0,3.6518219,140165947.56652
2022-06-02 04:15:00+00:00,38357000.0,38409000.0,38279000.0,38344000.0,1.83508041,70299753.50173
2022-06-02 04:16:00+00:00,38356000.0,38426000.0,38356000.0,38410000.0,1.90746078,73270178.79133
2022-06-02 04:17:00+00:00,38425000.0,38450000.0,38398000.0,38449000.0,1.76479745,67815452.01645
2022-06-02 04:18:00+00:00,38441000.0,38441000.0,38344000.0,38380000.0,0.31488136,12089006.97793
2022-06-02 04:19:00+00:00,38414000.0,38425000.0,38370000.0,38380000.0,3.36721017,129263892.15369
2022-06-02 04:20:00+00:00,38380000.0,38396000.0,38345000.0,38380000.0,0.32114032,12324357.33441
2022-06-02 04:21:00+00:00,38395000.0,38413000.0,38380000.0,38381000.0,0.25989947,9977752.3118
2022-06-02 04:22:00+00:00,38413000.0,38413000.0,38382000.0,38406000.0,0.13393512,5143715.589
2022-06-02 04:23:00+00:00,38406000.0,38411000.0,38380000.0,38393000.0,0.88750745,34080278.35772
2022-06-02 04:24:00+00:00,38393000.0,38393000.0,38334000.0,38339000.0,1.75331398,67267633.32708
2022-06-02 04:25:00+00:00,38339000.0,38376000.0,38256000.0,38270000.0,3.12987099,119909582.97235
2022-06-02 04:26:00+00:00,38290000.0,38339000.0,38262000.0,38339000.0,0.25471334,9754382.64303
2022-06-02 04:27:00+00:00,38339000.0,38361000.0,38318000.0,38318000.0,0.15388606,5901706.57802
2022-06-02 04:28:00+00:00,38318000.0,38318000.0,38303000.0,38310000.0,0.58765564,22514990.8885
2022-06-02 04:29:00+00:00,38314000.0,38355000.0,38314000.0,38322000.0,0.66674298,25569289.96435
2022-06-02 04:30:00+00:00,38322000.0,38334000.0,38290000.0,38333000.0,1.28058251,49063043.48446
2022-06-02 04:31:00+00:00,38333000.0,38389000.0,38333000.0,38361000.0,0.29312016,11241940.28479
2022-06-02 04:32:00+00:00,38387000.0,38392000.0,38291000.0,38306000.0,0.90725691,34803375.58942
2022-06-02 04:33:00+00:00,38350000.0,38361000.0,38307000.0,38361000.0,0.50229861,19259818.56939
2022-06-02 04:34:00+00:00,38330000.0,38384000.0,38306000.0,38363000.0,0.93712178,35905590.44641
2022-06-02 04:35:00+00:00,38363000.0,38389000.0,38300000.0,38339000.0,4.59348633,176073154.48805
2022-06-02 04:36:00+00:00,38339000.0,38354000.0,38300000.0,38302000.0,0.32569543,12478301.87778
2022-06-02 04:37:00+00:00,38303000.0,38354000.0,38302000.0,38354000.0,1.16222304,44555784.15437
2022-06-02 04:38:00+00:00,38319000.0,38354000.0,38319000.0,38321000.0,0.5314723,20368022.57235
2022-06-02 04:39:00+00:00,38346000.0,38389000.0,38319000.0,38389000.0,2.53697973,97311215.42247
2022-06-02 04:40:00+00:00,38385000.0,38390000.0,38339000.0,38384000.0,0.4514746,17329943.87296
2022-06-02 04:41:00+00:00,38384000.0,38385000.0,38339000.0,38384000.0,1.03901861,39873883.17299
2022-06-02 04:42:00+00:00,38384000.0,38392000.0,38360000.0,38392000.0,1.69129115,64914442.41071
2022-06-02 04:43:00+00:00,38399000.0,38450000.0,38398000.0,38450000.0,5.93265623,227908916.60974
2022-06-02 04:44:00+00:00,38450000.0,38477000.0,38429000.0,38477000.0,4.72198361,181568969.90393
2022-06-02 04:45:00+00:00,38463000.0,38463000.0,38429000.0,38454000.0,2.25825837,86838503.9474
2022-06-02 04:46:00+00:00,38448000.0,38448000.0,38417000.0,38417000.0,0.72670589,27932591.47645
2022-06-02 04:47:00+00:00,38417000.0,38417000.0,38387000.0,38405000.0,3.82369702,146871969.1379
2022-06-02 04:48:00+00:00,38405000.0,38405000.0,38372000.0,38405000.0,1.68278254,64620338.44862
2022-06-02 04:49:00+00:00,38405000.0,38447000.0,38405000.0,38442000.0,3.42613283,131607226.35108
2022-06-02 04:50:00+00:00,38428000.0,38449000.0,38414000.0,38437000.0,1.01860223,39151221.84212
2022-06-02 04:51:00+00:00,38428000.0,38428000.0,38414000.0,38414000.0,0.75431836,28985742.98568
2022-06-02 04:52:00+00:00,38428000.0,38428000.0,38373000.0,38401000.0,2.84191535,109118375.60764
2022-06-02 04:53:00+00:00,38374000.0,38400000.0,38323000.0,38329000.0,3.91576933,150172132.00363
2022-06-02 04:54:00+00:00,38332000.0,38357000.0,38332000.0,38335000.0,0.67112371,25731958.33499
2022-06-02 04:55:00+00:00,38332000.0,38346000.0,38301000.0,38344000.0,1.41667856,54291469.7592
2022-06-02 04:56:00+00:00,38337000.0,38338000.0,38282000.0,38282000.0,4.62492178,177133713.83279
2022-06-02 04:57:00+00:00,38302000.0,38336000.0,38171000.0,38257000.0,5.04590122,193021604.35364
2022-06-02 04:58:00+00:00,38247000.0,38297000.0,38225000.0,38263000.0,1.20556088,46109646.83094
2022-06-02 04:59:00+00:00,38298000.0,38298000.0,38234000.0,38235000.0,2.08314902,79730346.24453
2022-06-02 05:00:00+00:00,38234000.0,38262000.0,38234000.0,38234000.0,0.70685438,27034515.7753
2022-06-02 05:01:00+00:00,38260000.0,38260000.0,38236000.0,38260000.0,0.7470801,28579345.77726
2022-06-02 05:02:00+00:00,38260000.0,38260000.0,38205000.0,38225000.0,1.16871444,44690260.49651
2022-06-02 05:03:00+00:00,38237000.0,38237000.0,38147000.0,38150000.0,2.29345359,87594684.96083
2022-06-02 05:04:00+00:00,38163000.0,38169000.0,38132000.0,38164000.0,1.49790218,57145640.33584
2022-06-02 05:05:00+00:00,38164000.0,38169000.0,38127000.0,38127000.0,4.10456087,156565682.37875
2022-06-02 05:06:00+00:00,38125000.0,38143000.0,38093000.0,38095000.0,6.64644887,253294183.31794
2022-06-02 05:07:00+00:00,38155000.0,38155000.0,38092000.0,38119000.0,3.60021542,137230490.36771
2022-06-02 05:08:00+00:00,38119000.0,38119000.0,38084000.0,38119000.0,6.9926585,266484396.82375
2022-06-02 05:09:00+00:00,38119000.0,38168000.0,38091000.0,38168000.0,5.07910711,193646621.82635
2022-06-02 05:10:00+00:00,38130000.0,38211000.0,38124000.0,38132000.0,2.91994074,111419821.01162
2022-06-02 05:11:00+00:00,38133000.0,38199000.0,38125000.0,38178000.0,3.31861128,126626447.3086
2022-06-02 05:12:00+00:00,38174000.0,38235000.0,38174000.0,38187000.0,1.40556311,53684508.68822
2022-06-02 05:13:00+00:00,38187000.0,38220000.0,38119000.0,38130000.0,3.97002764,151604828.9189
2022-06-02 05:14:00+00:00,38165000.0,38186000.0,38133000.0,38168000.0,1.86111588,71001430.91486
2022-06-02 05:15:00+00:00,38168000.0,38217000.0,38135000.0,38155000.0,2.41783112,92289915.00721
2022-06-02 05:16:00+00:00,38182000.0,38212000.0,38155000.0,38156000.0,2.72507687,104033403.41815
2022-06-02 05:17:00+00:00,38156000.0,38203000.0,38150000.0,38153000.0,4.95434196,189117521.9321
2022-06-02 05:18:00+00:00,38152000.0,38230000.0,38150000.0,38170000.0,5.73894328,219074337.53565
2022-06-02 05:19:00+00:00,38170000.0,38170000.0,38149000.0,38170000.0,8.71923375,332788339.76972
2022-06-02 05:20:00+00:00,38170000.0,38170000.0,38133000.0,38169000.0,2.98519275,113882286.36201
2022-06-02 05:21:00+00:00,38170000.0,38170000.0,38134000.0,38146000.0,5.1761647,197495722.5829
2022-06-02 05:22:00+00:00,38135000.0,38159000.0,38125000.0,38125000.0,3.81067417,145314089.01237
2022-06-02 05:23:00+00:00,38128000.0,38157000.0,38124000.0,38125000.0,2.56159294,97678145.64501
2022-06-02 05:24:00+00:00,38133000.0,38156000.0,38122000.0,38125000.0,3.50080365,133499502.99485
2022-06-02 05:25:00+00:00,38125000.0,38156000.0,38122000.0,38152000.0,3.01791148,115061055.6627
2022-06-02 05:26:00+00:00,38137000.0,38152000.0,38119000.0,38121000.0,2.54033623,96863099.5578
2022-06-02 05:27:00+00:00,38146000.0,38148000.0,38000000.0,38004000.0,34.8498036,1325702295.66118
2022-06-02 05:28:00+00:00,38069000.0,38073000.0,37852000.0,37911000.0,54.88317941,2082167211.69719
2022-06-02 05:29:00+00:00,37911000.0,37911000.0,37716000.0,37798000.0,39.6055505,1496520177.14244
2022-06-02 05:30:00+00:00,37773000.0,37833000.0,37700000.0,37704000.0,16.08120511,606950058.87463
2022-06-02 05:31:00+00:00,37773000.0,37773000.0,37554000.0,37589000.0,45.58020033,1715480226.89666
2022-06-02 05:32:00+00:00,37572000.0,37696000.0,37500000.0,37576000.0,42.86345377,1610071593.05502
2022-06-02 05:33:00+00:00,37635000.0,37690000.0,37570000.0,37684000.0,13.19084668,496490136.66806
2022-06-02 05:34:00+00:00,37683000.0,37763000.0,37647000.0,37700000.0,18.82041699,709378509.04651
2022-06-02 05:35:00+00:00,37717000.0,37728000.0,37691000.0,37701000.0,3.55217041,133940778.59903
2022-06-02 05:36:00+00:00,37708000.0,37718000.0,37610000.0,37700000.0,14.46542658,545057147.34458
2022-06-02 05:37:00+00:00,37700000.0,37700000.0,37562000.0,37630000.0,9.4571674,355884889.00985
2022-06-02 05:38:00+00:00,37630000.0,37649000.0,37602000.0,37625000.0,6.23346258,234526614.40201
2022-06-02 05:39:00+00:00,37625000.0,37634000.0,37610000.0,37630000.0,3.84269325,144554059.07776
2022-06-02 05:40:00+00:00,37630000.0,37696000.0,37551000.0,37558000.0,12.80725419,481636154.77481
2022-06-02 05:41:00+00:00,37558000.0,37584000.0,37517000.0,37537000.0,10.12401201,380063276.71741
2022-06-02 05:42:00+00:00,37537000.0,37612000.0,37536000.0,37602000.0,5.98630895,224884766.72345
2022-06-02 05:43:00+00:00,37602000.0,37663000.0,37602000.0,37623000.0,4.62528281,174055265.75812
2022-06-02 05:44:00+00:00,37620000.0,37641000.0,37615000.0,37641000.0,2.55461453,96106451.59618
2022-06-02 05:45:00+00:00,37647000.0,37721000.0,37624000.0,37691000.0,5.64858896,212819884.20367
2022-06-02 05:46:00+00:00,37714000.0,37721000.0,37691000.0,37694000.0,5.18388281,195504173.79189
2022-06-02 05:47:00+00:00,37715000.0,37753000.0,37690000.0,37716000.0,2.46791854,93079298.8318
2022-06-02 05:48:00+00:00,37745000.0,37868000.0,37701000.0,37867000.0,127.02233343,4804345763.2178
2022-06-02 05:49:00+00:00,37867000.0,37899000.0,37850000.0,37850000.0,10.80475063,409050796.6486
2022-06-02 05:50:00+00:00,37850000.0,37888000.0,37850000.0,37880000.0,4.13616483,156590280.62914
2022-06-02 05:51:00+00:00,37876000.0,37936000.0,37876000.0,37936000.0,3.9618329,150142889.93538
2022-06-02 05:52:00+00:00,37933000.0,37940000.0,37900000.0,37900000.0,9.19208804,348511404.30794
2022-06-02 05:53:00+00:00,37909000.0,37954000.0,37900000.0,37949000.0,3.07743175,116719072.50182
2022-06-02 05:54:00+00:00,37949000.0,37950000.0,37862000.0,37862000.0,7.73441282,293005027.84959
2022-06-02 05:55:00+00:00,37862000.0,37871000.0,37850000.0,37862000.0,3.40239609,128791677.56023
2022-06-02 05:56:00+00:00,37851000.0,37862000.0,37850000.0,37852000.0,3.09948177,117321252.96447
2022-06-02 05:57:00+00:00,37852000.0,37911000.0,37850000.0,37902000.0,12.36288419,468158168.58443
2022-06-02 05:58:00+00:00,37902000.0,37927000.0,37885000.0,37926000.0,2.12487361,80577253.50675
2022-06-02 05:59:00+00:00,37926000.0,37927000.0,37877000.0,37877000.0,5.02174661,190315025.0255
2022-06-02 06:00:00+00:00,37877000.0,37927000.0,37850000.0,37927000.0,4.3737717,165721316.8855
2022-06-02 06:01:00+00:00,37927000.0,37936000.0,37914000.0,37928000.0,1.33727852,50722025.3036
2022-06-02 06:02:00+00:00,37928000.0,37936000.0,37927000.0,37935000.0,1.64720957,62475891.77176
2022-06-02 06:03:00+00:00,37936000.0,37936000.0,37927000.0,37932000.0,2.86192145,108555358.66215
2022-06-02 06:04:00+00:00,37932000.0,37932000.0,37927000.0,37928000.0,1.66480473,63143028.95287
2022-06-02 06:05:00+00:00,37928000.0,37928000.0,37915000.0,37926000.0,3.83103297,145292249.72737
2022-06-02 06:06:00+00:00,37926000.0,37985000.0,37926000.0,37976000.0,6.60460346,250632611.81673
2022-06-02 06:07:00+00:00,37972000.0,37980000.0,37969000.0,37979000.0,2.28799902,86890138.74944
2022-06-02 06:08:00+00:00,37969000.0,37978000.0,37958000.0,37958000.0,2.18376094,82918106.43202
2022-06-02 06:09:00+00:00,37960000.0,37975000.0,37945000.0,37975000.0,2.02780655,76962813.19162
2022-06-02 06:10:00+00:00,37965000.0,37976000.0,37954000.0,37976000.0,2.97674058,113032659.63309
2022-06-02 06:11:00+00:00,37976000.0,37976000.0,37955000.0,37970000.0,2.44189675,92718207.80641
2022-06-02 06:12:00+00:00,37970000.0,37970000.0,37955000.0,37955000.0,1.77290624,67303227.63678
2022-06-02 06:13:00+00:00,37955000.0,37970000.0,37954000.0,37968000.0,2.0119693,76384237.4984
2022-06-02 06:14:00+00:00,37970000.0,37970000.0,37955000.0,37968000.0,1.63923866,62234913.43945
2022-06-02 06:15:00+00:00,37968000.0,37968000.0,37945000.0,37950000.0,3.18945453,121062423.30938
2022-06-02 06:16:00+00:00,37954000.0,37954000.0,37924000.0,37930000.0,2.77659835,105329038.7198
2022-06-02 06:17:00+00:00,37930000.0,37930000.0,37901000.0,37904000.0,2.24527326,85124638.4388
2022-06-02 06:18:00+00:00,37910000.0,37910000.0,37888000.0,37888000.0,1.51888674,57569257.85406
2022-06-02 06:19:00+00:00,37886000.0,37909000.0,37876000.0,37909000.0,4.47333371,169471626.3086
2022-06-02 06:20:00+00:00,37887000.0,37899000.0,37878000.0,37885000.0,1.58301384,59970958.75162
2022-06-02 06:21:00+00:00,37886000.0,37898000.0,37885000.0,37897000.0,2.92284981,110740201.42261
2022-06-02 06:22:00+00:00,37888000.0,37895000.0,37888000.0,37894000.0,0.34387358,13030247.62748
2022-06-02 06:23:00+00:00,37894000.0,37925000.0,37894000.0,37907000.0,4.98278742,188846813.00348
2022-06-02 06:24:00+00:00,37907000.0,37923000.0,37906000.0,37910000.0,1.67744978,63588891.96117
2022-06-02 06:25:00+00:00,37923000.0,37924000.0,37923000.0,37924000.0,1.92215664,72894275.62811
2022-06-02 06:26:00+00:00,37923000.0,37928000.0,37920000.0,37923000.0,2.05242929,77835079.97082
2022-06-02 06:27:00+00:00,37923000.0,37923000.0,37900000.0,37900000.0,6.11938204,231980065.75167
2022-06-02 06:28:00+00:00,37900000.0,37900000.0,37897000.0,37899000.0,1.66795054,63213354.60415
2022-06-02 06:29:00+00:00,37898000.0,37900000.0,37896000.0,37899000.0,2.61616825,99148234.36182
2022-06-02 06:30:00+00:00,37899000.0,37899000.0,37889000.0,37890000.0,2.70398859,102465024.95383
2022-06-02 06:31:00+00:00,37890000.0,37890000.0,37850000.0,37850000.0,6.78471136,256943837.01203
2022-06-02 06:32:00+00:00,37853000.0,37853000.0,37851000.0,37852000.0,1.71798004,65028666.48219
2022-06-02 06:33:00+00:00,37852000.0,37897000.0,37851000.0,37866000.0,6.41763844,242925007.21695
2022-06-02 06:34:00+00:00,37855000.0,37869000.0,37855000.0,37869000.0,2.07118507,78426260.57461
2022-06-02 06:35:00+00:00,37869000.0,37869000.0,37865000.0,37866000.0,0.81994086,31048855.33408
2022-06-02 06:36:00+00:00,37865000.0,37866000.0,37851000.0,37855000.0,1.94308906,73567395.50156
2022-06-02 06:37:00+00:00,37851000.0,37854000.0,37851000.0,37851000.0,0.86946437,32910399.07606
2022-06-02 06:38:00+00:00,37852000.0,37852000.0,37850000.0,37851000.0,7.05819309,267154271.31807
2022-06-02 06:39:00+00:00,37851000.0,37854000.0,37850000.0,37854000.0,3.85389729,145873248.96972
2022-06-02 06:40:00+00:00,37854000.0,37895000.0,37845000.0,37850000.0,38.94779303,1474199263.72621
2022-06-02 06:41:00+00:00,37850000.0,37895000.0,37839000.0,37895000.0,3.46440343,131111250.49617
2022-06-02 06:42:00+00:00,37892000.0,37893000.0,37855000.0,37883000.0,0.59308141,22462736.19169
2022-06-02 06:43:00+00:00,37883000.0,37883000.0,37856000.0,37883000.0,0.69922905,26484928.17357
2022-06-02 06:44:00+00:00,37883000.0,37906000.0,37881000.0,37906000.0,3.83823298,145438911.99667
2022-06-02 06:45:00+00:00,37906000.0,37916000.0,37884000.0,37914000.0,1.12042766,42472492.5417
2022-06-02 06:46:00+00:00,37916000.0,37930000.0,37864000.0,37878000.0,5.48967336,207972802.53559
2022-06-02 06:47:00+00:00,37930000.0,37931000.0,37878000.0,37885000.0,3.62227333,137327120.593
